R,L
524,524
525,525
525,4
525,110
525,347
525,35
525,111
525,217
525,12
525,196
525,73
525,78
525,104
525,13
525,40
525,36
525,142
525,57
525,70
525,38
525,6
525,602
525,335
525,444
525,41
525,23
525,266
525,792
525,126
525,20
525,89
525,153
525,216
525,337
525,414
525,122
525,352
525,32
525,327
525,203
525,981
525,638
525,43
525,341
526,526
527,527
527,111
527,390
527,575
527,831
528,528
528,529
528,284
529,529
529,528
529,83
530,530
530,533
530,453
530,225
530,226
530,336
530,264
530,733
530,460
530,378
530,132
530,702
530,539
530,658
530,238
530,554
530,774
531,531
531,533
531,951
531,197
531,554
531,539
531,264
531,489
531,259
531,263
531,240
531,733
531,676
532,532
533,533
533,530
533,531
533,740
533,264
533,96
533,238
533,554
533,774
533,313
533,263
533,539
533,240
533,461
533,2
534,534
534,836
534,424
534,67
535,535
535,483
535,510
535,480
536,536
536,286
536,291
536,688
536,352
536,961
536,904
536,988
537,537
538,538
539,539
539,238
539,70
539,489
539,264
539,57
539,733
539,735
539,736
539,56
539,41
539,668
539,672
539,197
539,263
539,110
539,13
539,223
539,38
539,449
539,212
539,24
539,226
539,74
539,72
539,237
539,769
539,554
539,531
539,198
539,647
539,81
539,313
539,240
539,676
539,71
539,829
539,107
539,533
539,259
539,530
540,540
541,541
541,224
541,98
541,455
541,50
541,699
541,556
541,130
541,701
542,542
542,544
542,424
543,543
543,873
544,544
544,542
544,482
545,545
545,214
546,546
546,931
546,916
546,932
546,833
547,547
547,266
547,853
547,947
548,548
549,549
549,328
549,903
549,828
549,135
550,550
551,551
551,981
552,552
552,846
553,553
554,554
554,264
554,748
554,647
554,313
554,197
554,2
554,539
554,531
554,259
554,110
554,668
554,238
554,533
554,71
554,736
554,733
554,263
554,740
554,672
554,530
555,555
556,556
556,19
556,47
556,699
556,224
556,541
556,390
556,64
556,130
556,292
556,50
556,27
556,701
556,421
556,187
557,557
557,650
557,522
558,558
559,559
559,166
560,560
560,76
560,77
560,519
560,6
560,498
560,388
560,1
561,561
562,562
562,387
563,563
564,564
564,444
564,977
565,565
566,566
567,567
567,253
567,702
567,166
567,378
567,132
567,658
567,460
568,568
569,569
570,570
570,125
570,123
570,447
570,770
570,727
570,347
570,902
571,571
572,572
572,440
572,345
572,680
573,573
573,574
573,575
573,273
573,275
574,574
574,573
575,575
575,573
575,527
575,390
576,576
576,266
576,853
576,337
576,43
576,915
576,414
576,236
576,416
576,602
576,413
576,277
576,415
576,36
577,577
577,168
577,9
577,498
577,383
578,578
579,579
579,506
579,137
579,226
579,35
579,196
579,58
579,104
579,340
579,336
579,25
579,190
579,207
579,692
579,202
579,245
579,230
579,206
579,761
579,46
579,413
579,211
579,246
579,325
580,580
580,239
581,581
581,583
581,319
581,820
582,582
582,36
582,818
582,820
582,915
582,822
583,583
583,581
584,584
584,89
584,88
584,286
584,587
584,26
584,94
584,604
584,158
584,98
584,352
584,147
584,609
584,341
584,900
584,208
584,331
584,350
584,213
584,290
585,585
585,686
585,687
585,153
585,152
586,586
586,588
586,938
587,587
587,286
587,584
587,174
587,688
587,686
587,95
587,833
587,731
588,588
588,586
588,708
588,687
588,777
588,862
589,589
589,858
590,590
590,990
591,591
592,592
593,593
593,596
593,501
593,436
593,438
593,354
593,130
593,421
593,704
593,699
594,594
594,149
594,795
595,595
595,478
595,455
596,596
596,423
596,593
596,50
596,437
596,52
596,224
596,130
596,301
596,699
596,421
596,438
596,501
596,936
596,425
596,700
597,597
597,437
597,888
597,972
598,598
598,992
598,509
599,599
599,600
599,601
600,600
600,599
600,601
600,705
601,601
601,599
601,600
601,66
602,602
602,414
602,13
602,23
602,817
602,36
602,479
602,690
602,413
602,820
602,43
602,821
602,410
602,525
602,335
602,842
602,447
602,46
602,122
602,415
602,35
602,416
602,38
602,246
602,266
602,337
602,576
602,804
602,236
602,341
602,126
602,40
602,921
602,638
602,934
602,89
602,981
602,653
602,678
602,381
602,915
603,603
604,604
604,286
604,584
604,634
604,929
604,900
605,605
606,606
606,523
606,766
606,885
606,372
607,607
607,397
607,273
607,764
608,608
608,132
609,609
609,584
609,938
610,610
610,26
610,4
610,93
610,352
610,343
611,611
612,612
612,900
612,158
612,685
612,938
612,798
613,613
613,807
614,614
614,761
614,247
615,615
616,616
616,377
616,186
616,253
616,664
617,617
617,618
617,688
617,450
618,618
618,617
619,619
619,907
620,620
620,93
620,195
620,849
620,291
621,621
621,104
621,88
621,121
621,223
621,468
621,85
621,352
621,147
621,20
621,93
621,142
621,267
621,74
621,328
621,115
621,296
621,268
621,108
621,414
621,272
621,210
621,140
621,333
621,208
621,337
621,447
621,327
621,906
621,634
621,467
622,622
622,80
623,623
623,121
623,76
623,58
623,32
623,299
623,511
623,451
623,344
623,325
624,624
624,919
625,625
626,626
626,168
626,388
626,169
627,627
627,347
627,990
627,61
627,165
627,934
628,628
628,629
629,629
629,628
629,990
630,630
630,337
630,23
630,522
630,115
630,759
630,447
631,631
631,62
631,167
631,297
631,954
631,759
632,632
632,137
632,924
633,633
633,904
633,139
634,634
634,959
634,849
634,174
634,604
634,171
634,88
634,153
634,290
634,621
634,833
635,635
636,636
637,637
637,639
638,638
638,38
638,40
638,335
638,266
638,43
638,341
638,337
638,13
638,23
638,36
638,690
638,921
638,525
638,602
638,821
638,407
638,409
638,122
638,842
638,841
638,818
638,817
638,820
638,915
638,800
639,639
639,637
639,402
639,834
640,640
640,752
641,641
641,430
642,642
642,644
642,920
643,643
643,723
644,644
644,642
644,920
644,938
645,645
645,711
646,646
647,647
647,189
647,264
647,70
647,38
647,240
647,41
647,676
647,197
647,554
647,539
647,489
647,238
647,259
647,851
648,648
648,748
649,649
650,650
650,101
650,303
650,557
650,77
650,430
650,58
650,188
650,711
650,522
651,651
651,377
652,652
652,216
652,828
652,327
652,142
652,153
652,150
652,32
652,215
652,135
652,903
653,653
653,434
653,246
653,842
653,414
653,236
653,602
653,36
653,915
653,479
654,654
654,512
654,936
654,513
655,655
655,189
656,656
656,730
657,657
657,522
658,658
658,660
658,132
658,662
658,322
658,186
658,313
658,664
658,253
658,702
658,460
658,378
658,567
658,530
659,659
659,1000
660,660
660,658
660,113
660,661
660,132
660,322
660,378
660,9
660,702
660,460
661,661
661,113
661,660
661,322
661,460
661,378
661,166
662,662
662,658
663,663
664,664
664,76
664,253
664,166
664,702
664,658
664,132
664,460
664,378
664,225
664,616
665,665
666,666
667,667
667,263
668,668
668,449
668,539
668,240
668,264
668,489
668,197
668,554
668,70
668,736
668,263
668,748
668,733
669,669
669,70
669,809
670,670
670,133
671,671
672,672
672,110
672,449
672,539
672,264
672,238
672,198
672,489
672,733
672,769
672,71
672,736
672,259
672,554
673,673
673,381
673,65
673,469
674,674
674,381
674,66
674,374
675,675
675,234
675,698
676,676
676,226
676,197
676,264
676,647
676,238
676,70
676,449
676,539
676,259
676,189
676,531
677,677
678,678
678,243
678,5
678,246
678,4
678,35
678,40
678,137
678,341
678,180
678,38
678,23
678,94
678,414
678,602
678,769
679,679
679,216
679,327
679,831
680,680
680,105
680,885
680,523
680,572
681,681
681,69
682,682
683,683
683,801
684,684
684,846
684,153
684,152
685,685
685,612
686,686
686,687
686,585
686,688
686,931
686,587
686,289
687,687
687,686
687,585
687,688
687,777
687,588
687,830
688,688
688,686
688,687
688,536
688,286
688,289
688,290
688,587
688,830
688,617
689,689
689,498
689,505
689,102
689,129
689,9
689,149
690,690
690,729
690,23
690,817
690,36
690,479
690,818
690,820
690,602
690,800
690,43
690,410
690,414
690,40
690,266
690,337
690,415
690,638
690,921
690,122
690,447
690,335
690,981
690,842
690,381
690,915
690,407
691,691
691,764
692,692
692,579
692,190
692,202
692,143
692,230
692,340
692,246
692,209
692,206
692,261
692,472
692,207
693,693
694,694
694,695
695,695
695,694
695,777
696,696
697,697
698,698
698,289
698,675
699,699
699,50
699,701
699,501
699,556
699,541
699,354
699,52
699,596
699,425
699,421
699,593
700,700
700,596
700,835
700,316
701,701
701,699
701,50
701,130
701,237
701,421
701,281
701,301
701,53
701,52
701,556
701,541
701,432
702,702
702,16
702,186
702,253
702,166
702,664
702,460
702,453
702,378
702,658
702,132
702,567
702,225
702,660
702,530
702,313
703,703
704,704
704,593
704,425
705,705
705,600
706,706
706,707
707,707
707,706
708,708
708,588
708,331
709,709
709,780
710,710
710,399
710,830
711,711
711,712
711,713
711,715
711,201
711,522
711,645
711,650
712,712
712,711
712,336
713,713
713,711
714,714
715,715
715,711
715,113
716,716
716,21
716,717
717,717
717,716
717,21
717,836
717,960
718,718
719,719
720,720
721,721
722,722
723,723
723,643
723,976
724,724
724,489
725,725
725,728
726,726
727,727
727,570
727,457
727,846
727,33
727,45
728,728
728,725
729,729
729,690
729,122
729,23
729,846
729,48
729,342
729,266
729,337
729,43
729,447
729,126
729,75
729,416
729,971
730,730
730,206
730,656
731,731
731,913
731,587
731,833
732,732
733,733
733,489
733,539
733,736
733,264
733,238
733,313
733,672
733,240
733,71
733,197
733,259
733,530
733,554
733,198
733,531
733,829
733,263
733,668
734,734
734,489
734,209
734,449
734,143
735,735
735,489
735,57
735,137
735,539
735,35
735,38
735,264
735,223
735,24
735,197
735,20
735,73
735,302
735,93
735,98
735,352
735,85
735,107
735,136
735,4
735,26
735,361
735,226
735,769
735,54
735,5
735,449
735,41
735,34
735,89
735,180
736,736
736,490
736,489
736,733
736,539
736,259
736,197
736,264
736,554
736,668
736,672
737,737
738,738
739,739
740,740
740,264
740,533
740,238
740,554
741,741
742,742
742,404
743,743
743,225
743,340
744,744
744,192
745,745
745,747
745,468
746,746
746,987
747,747
747,745
748,748
748,554
748,668
748,59
748,648
749,749
749,932
749,852
749,806
750,750
751,751
752,752
752,496
752,640
753,753
753,336
753,46
753,944
754,754
755,755
755,505
755,122
755,267
755,41
755,37
755,108
755,43
755,337
755,34
755,447
755,266
756,756
757,757
757,59
758,758
758,925
759,759
759,299
759,522
759,414
759,277
759,383
759,51
759,385
759,297
759,630
759,631
760,760
761,761
761,614
761,579
761,344
762,762
762,281
762,53
762,114
762,301
762,791
762,382
762,310
762,50
762,400
762,224
763,763
764,764
764,273
764,607
764,691
765,765
766,766
766,836
766,523
766,606
767,767
768,768
769,769
769,13
769,4
769,197
769,73
769,110
769,78
769,57
769,111
769,5
769,144
769,35
769,70
769,449
769,12
769,735
769,264
769,94
769,223
769,216
769,89
769,136
769,6
769,489
769,217
769,341
769,38
769,40
769,539
769,441
769,24
769,829
769,41
769,25
769,347
769,34
769,442
769,672
769,444
769,43
769,327
769,678
770,770
770,570
771,771
771,863
772,772
773,773
773,32
773,116
773,364
773,452
774,774
774,533
774,530
775,775
776,776
777,777
777,687
777,588
777,695
778,778
779,779
779,420
780,780
780,709
780,985
781,781
781,65
782,782
782,827
783,783
783,274
783,142
783,391
783,255
784,784
785,785
785,428
785,211
785,82
785,206
786,786
786,50
786,787
786,248
786,835
786,936
787,787
787,786
787,350
787,814
788,788
789,789
789,882
789,891
789,131
790,790
791,791
791,314
791,114
791,762
791,382
791,52
791,224
791,19
791,967
792,792
792,142
792,525
792,216
792,153
792,904
792,519
792,505
792,327
792,813
792,500
793,793
793,953
793,465
794,794
794,235
794,270
795,795
795,500
795,594
795,371
795,129
796,796
796,379
797,797
798,798
798,612
799,799
800,800
800,817
800,36
800,690
800,818
800,820
800,43
800,407
800,638
801,801
801,449
801,34
801,38
801,683
801,212
801,24
801,441
802,802
803,803
804,804
804,414
804,602
804,413
804,447
804,820
804,416
805,805
805,43
805,36
805,410
805,75
806,806
806,445
806,749
807,807
807,991
807,439
807,613
808,808
809,809
809,70
809,442
809,444
809,669
809,843
809,240
810,810
811,811
811,964
812,812
812,813
812,176
812,152
813,813
813,812
813,148
813,147
813,271
813,913
813,981
813,454
813,987
813,792
813,329
813,178
814,814
814,350
814,787
815,815
815,479
815,819
816,816
817,817
817,23
817,36
817,690
817,818
817,820
817,602
817,800
817,43
817,469
817,266
817,447
817,337
817,374
817,335
817,915
817,638
817,842
818,818
818,817
818,36
818,690
818,820
818,800
818,43
818,822
818,582
818,638
818,841
818,915
818,921
818,842
818,409
819,819
819,815
819,508
819,921
819,318
820,820
820,23
820,817
820,36
820,690
820,818
820,602
820,800
820,43
820,410
820,337
820,582
820,266
820,921
820,414
820,409
820,335
820,804
820,915
820,581
820,638
820,308
820,415
820,407
821,821
821,36
821,37
821,413
821,602
821,43
821,410
821,842
821,51
821,122
821,180
821,361
821,311
821,337
821,303
821,469
821,341
821,266
821,353
821,421
821,416
821,236
821,638
821,449
821,430
821,128
821,369
821,372
822,822
822,818
822,33
822,999
822,582
822,339
823,823
823,263
823,262
824,824
824,252
825,825
825,489
825,262
826,826
827,827
827,782
828,828
828,831
828,832
828,216
828,327
828,347
828,652
828,876
828,902
828,126
828,349
828,150
828,215
828,903
828,328
828,971
828,549
829,829
829,489
829,259
829,264
829,769
829,38
829,449
829,539
829,110
829,733
830,830
830,331
830,286
830,710
830,688
830,161
830,687
831,831
831,828
831,832
831,216
831,327
831,347
831,876
831,902
831,903
831,215
831,150
831,527
831,679
832,832
832,828
832,831
832,347
832,150
833,833
833,290
833,849
833,546
833,291
833,587
833,213
833,731
833,634
834,834
834,639
835,835
835,50
835,193
835,936
835,248
835,786
835,394
835,483
835,700
835,359
836,836
836,98
836,352
836,26
836,60
836,361
836,941
836,228
836,534
836,147
836,202
836,766
836,717
837,837
838,838
839,839
839,908
840,840
841,841
841,638
841,818
841,319
842,842
842,602
842,335
842,821
842,447
842,410
842,981
842,653
842,638
842,690
842,236
842,381
842,479
842,36
842,818
842,817
842,933
842,915
843,843
843,809
844,844
845,845
846,846
846,48
846,175
846,286
846,243
846,33
846,26
846,342
846,729
846,93
846,684
846,40
846,341
846,126
846,174
846,172
846,552
846,234
846,153
846,457
846,410
846,216
846,152
846,159
846,484
846,158
846,727
847,847
847,10
847,44
848,848
849,849
849,833
849,174
849,333
849,98
849,93
849,195
849,271
849,620
849,634
849,68
849,468
849,88
849,147
849,291
850,850
851,851
851,294
851,647
852,852
852,932
852,749
853,853
853,266
853,337
853,576
853,416
853,933
853,319
853,547
853,408
853,407
854,854
854,898
854,980
855,855
856,856
857,857
858,858
858,589
858,980
859,859
860,860
861,861
861,518
861,282
861,877
862,862
862,588
863,863
863,771
864,864
864,418
864,309
865,865
866,866
866,174
866,98
866,172
866,93
866,95
866,175
867,867
868,868
869,869
869,387
869,883
870,870
870,195
870,375
870,346
871,871
871,289
871,290
871,286
872,872
873,873
873,543
874,874
875,875
876,876
876,831
876,828
876,327
876,902
877,877
877,861
878,878
878,299
878,983
878,84
878,233
879,879
880,880
880,881
881,881
881,880
882,882
882,50
882,52
882,789
882,292
882,131
882,891
883,883
883,869
884,884
885,885
885,680
885,606
886,886
887,887
888,888
888,597
888,392
889,889
890,890
891,891
891,131
891,292
891,789
891,882
891,425
892,892
893,893
894,894
894,927
895,895
896,896
896,354
897,897
897,898
898,898
898,897
898,22
898,854
899,899
899,288
900,900
900,26
900,93
900,352
900,286
900,612
900,584
900,94
900,350
900,938
900,604
901,901
901,124
902,902
902,216
902,831
902,828
902,347
902,570
902,48
902,876
903,903
903,215
903,828
903,831
903,327
903,549
903,176
903,652
903,956
904,904
904,633
904,129
904,352
904,792
904,149
904,536
905,905
905,33
905,342
906,906
906,147
906,621
907,907
907,619
908,908
908,839
909,909
910,910
910,916
911,911
912,912
912,322
913,913
913,731
913,813
913,454
914,914
915,915
915,576
915,414
915,236
915,921
915,46
915,381
915,43
915,416
915,602
915,820
915,36
915,690
915,447
915,817
915,582
915,981
915,653
915,479
915,23
915,818
915,934
915,335
915,638
915,842
916,916
916,918
916,920
916,236
916,546
916,172
916,931
916,484
916,126
916,208
916,176
916,175
916,95
916,910
917,917
918,918
918,916
919,919
919,236
919,624
919,994
920,920
920,916
920,644
920,642
920,221
921,921
921,915
921,602
921,820
921,479
921,36
921,638
921,690
921,508
921,981
921,819
921,818
921,381
922,922
922,385
923,923
923,15
924,924
924,225
924,632
925,925
925,758
926,926
927,927
927,894
927,197
927,69
928,928
928,480
928,430
929,929
929,604
929,980
930,930
930,150
930,959
930,152
930,220
931,931
931,546
931,916
931,932
931,686
932,932
932,546
932,931
932,852
932,749
933,933
933,374
933,319
933,853
933,220
933,842
934,934
934,337
934,602
934,627
934,23
934,36
934,915
934,408
935,935
935,936
936,936
936,935
936,128
936,50
936,421
936,835
936,654
936,49
936,361
936,786
936,52
936,360
936,301
936,596
937,937
937,350
937,486
938,938
938,350
938,158
938,644
938,586
938,609
938,900
938,612
939,939
940,940
941,941
941,228
941,836
941,241
942,942
942,943
943,943
943,942
944,944
944,753
945,945
945,387
946,946
946,958
947,947
947,547
948,948
948,176
949,949
949,950
949,951
950,950
950,949
950,951
951,951
951,949
951,531
951,950
952,952
952,954
952,297
953,953
953,793
954,954
954,952
954,631
954,297
955,955
956,956
956,903
956,467
957,957
957,266
957,183
957,416
958,958
958,946
959,959
959,634
959,88
959,930
960,960
960,717
961,961
961,536
962,962
962,975
962,170
963,963
964,964
964,811
965,965
966,966
967,967
967,446
967,16
967,64
967,19
967,281
967,301
967,53
967,17
967,382
967,791
968,968
968,354
968,102
968,451
968,973
969,969
969,65
970,970
970,975
971,971
971,828
971,729
972,972
972,976
972,597
973,973
973,975
973,968
974,974
974,93
974,463
974,208
974,488
974,195
974,172
974,95
975,975
975,970
975,973
975,962
975,111
975,510
975,494
976,976
976,972
976,723
977,977
977,564
977,432
978,978
979,979
980,980
980,858
980,929
980,854
981,981
981,551
981,813
981,216
981,525
981,842
981,690
981,23
981,447
981,602
981,327
981,153
981,36
981,921
981,915
981,479
982,982
983,983
983,878
984,984
985,985
985,780
986,986
986,122
987,987
987,746
987,813
988,988
988,536
989,989
989,52
989,437
990,990
990,627
990,331
990,590
990,629
991,991
991,439
991,807
992,992
992,509
992,598
993,993
993,175
994,994
994,485
994,919
994,236
995,995
995,996
996,996
996,995
997,997
998,998
999,999
999,822
999,330
1000,1000
1000,659
